sequence,timestamp,pose.x,pose.y,pose.z,pose.roll,pose.pitch,pose.yaw
4139,413.9,75.45827,57.06849,1.37567,-0.01275,0.08226,-2.06745
4140,414,75.3233,56.84033,1.35156,-0.0158,0.08278,-2.06534
4141,414.1,75.20139,56.59895,1.35286,-0.01545,0.08208,-2.0631
4142,414.2,75.07533,56.3571,1.33693,-0.01385,0.08213,-2.0597
4143,414.3,74.96572,56.1365,1.33114,-0.01332,0.08284,-2.05755
4144,414.4,74.83224,55.90777,1.32382,-0.01422,0.08239,-2.05567
4145,414.5,74.71008,55.68152,1.31365,-0.01201,0.08129,-2.0544
4146,414.6,74.60089,55.4526,1.30047,-0.01203,0.0808,-2.05229
4147,414.7,74.48766,55.22357,1.2812,-0.01422,0.08093,-2.04973
4148,414.8,74.35995,54.99551,1.28658,-0.01517,0.08154,-2.04706
4149,414.9,74.2472,54.75663,1.2623,-0.01258,0.0817,-2.04484
4150,415,74.12329,54.52991,1.24454,-0.01308,0.0829,-2.04343
4151,415.1,74.0004,54.31194,1.24929,-0.01196,0.08075,-2.04208
4152,415.2,73.89016,54.07806,1.23332,-0.01194,0.08035,-2.03977
4153,415.3,73.78128,53.83803,1.22575,-0.01224,0.08011,-2.03774
4154,415.4,73.66328,53.61693,1.21086,-0.01374,0.0806,-2.03697
4155,415.5,73.54145,53.39072,1.20168,-0.01275,0.07927,-2.03653
4156,415.6,73.41499,53.15978,1.17822,-0.0124,0.07928,-2.03599
4157,415.7,73.30305,52.91503,1.16881,-0.01428,0.08041,-2.03423
4158,415.8,73.17723,52.68071,1.14778,-0.01374,0.08064,-2.03335
4159,415.9,73.06384,52.44091,1.15018,-0.0157,0.07961,-2.0332
4160,416,72.94418,52.19879,1.13712,-0.01595,0.07954,-2.03197
4161,416.1,72.82211,51.95166,1.1192,-0.01546,0.08102,-2.03021
4162,416.2,72.68471,51.71049,1.11442,-0.0157,0.08157,-2.03002
4163,416.3,72.55844,51.46066,1.08563,-0.01751,0.08507,-2.02947
4164,416.4,72.4427,51.21044,1.10067,-0.0126,0.0881,-2.02828
4165,416.5,72.30793,50.94838,1.09101,-0.01204,0.08449,-2.02612
4166,416.6,72.18474,50.70421,1.07493,-0.01478,0.08298,-2.02755
4167,416.7,72.06447,50.45438,1.06209,-0.01572,0.08184,-2.02736
4168,416.8,71.92199,50.18052,1.03688,-0.01556,0.08138,-2.02616
4169,416.9,71.79811,49.92333,1.04032,-0.0119,0.08334,-2.02625
4170,417,71.66905,49.66983,1.0156,-0.01324,0.08227,-2.02619
4171,417.1,71.53147,49.39932,1.01444,-0.01211,0.08135,-2.02568
4172,417.2,71.39528,49.13226,0.98991,-0.00979,0.0802,-2.0246
4173,417.3,71.26604,48.8717,0.98156,-0.01439,0.08119,-2.02561
4174,417.4,71.13993,48.59007,0.96771,-0.00994,0.08279,-2.02508
4175,417.5,70.99311,48.31177,0.96383,-0.01087,0.08313,-2.02415
4176,417.6,70.85633,48.03463,0.95167,-0.0121,0.08365,-2.02502
4177,417.7,70.71916,47.77137,0.93283,-0.01241,0.08274,-2.02583
4178,417.8,70.57388,47.48188,0.92883,-0.01072,0.08214,-2.02552
4179,417.9,70.43524,47.20641,0.89918,-0.00828,0.08229,-2.02616
4180,418,70.29551,46.92846,0.90725,-0.01102,0.08466,-2.02638
4181,418.1,70.14497,46.63892,0.86628,-0.01304,0.08184,-2.02639
4182,418.2,70.00893,46.36414,0.86826,-0.01142,0.08114,-2.02687
4183,418.3,69.87068,46.09529,0.83979,-0.01395,0.08091,-2.0269
4184,418.4,69.71891,45.79165,0.83946,-0.01044,0.08063,-2.02729
4185,418.5,69.58852,45.51995,0.8193,-0.01444,0.08078,-2.02779
4186,418.6,69.45354,45.25036,0.79676,-0.01446,0.08021,-2.02822
4187,418.7,69.30664,44.94567,0.79991,-0.01534,0.07884,-2.02786
4188,418.8,69.16377,44.66746,0.76627,-0.01726,0.07745,-2.02816
4189,418.9,69.02727,44.39525,0.76433,-0.01846,0.0779,-2.02883
4190,419,68.88549,44.11028,0.74743,-0.01364,0.07807,-2.02911
4191,419.1,68.73998,43.8263,0.75597,-0.01622,0.08054,-2.02856
4192,419.2,68.59818,43.54132,0.71549,-0.01996,0.07619,-2.02958
4193,419.3,68.46562,43.26604,0.71397,-0.02073,0.07935,-2.02962
4194,419.4,68.31722,42.96804,0.72687,-0.02006,0.08099,-2.02922
4195,419.5,68.1789,42.68083,0.70539,-0.02029,0.0823,-2.03054
4196,419.6,68.03557,42.39009,0.70626,-0.02128,0.08773,-2.03172
4197,419.7,67.88897,42.10992,0.67456,-0.02041,0.08586,-2.03143
4198,419.8,67.75057,41.82513,0.6879,-0.02083,0.08328,-2.03191
4199,419.9,67.61825,41.55208,0.64633,-0.02212,0.08245,-2.03271
4200,420,67.46131,41.25206,0.6566,-0.01913,0.08393,-2.03353
4201,420.1,67.32483,40.98146,0.63198,-0.02556,0.08084,-2.03365
4202,420.2,67.18737,40.70585,0.62364,-0.01963,0.08397,-2.03451
4203,420.3,67.03705,40.41356,0.59505,-0.02607,0.08138,-2.03537
4204,420.4,66.90059,40.14002,0.55179,-0.03154,0.07371,-2.03571
4205,420.5,66.7564,39.87373,0.57656,-0.0277,0.0727,-2.03563
4206,420.6,66.60584,39.59621,0.55477,-0.02572,0.07439,-2.03642
4207,420.7,66.46907,39.30948,0.56334,-0.02659,0.07533,-2.03877
4208,420.8,66.32091,39.02953,0.54388,-0.02539,0.07482,-2.03848
4209,420.9,66.17416,38.74728,0.52311,-0.02647,0.07701,-2.03889
4210,421,66.03427,38.46586,0.51892,-0.02834,0.07559,-2.0392
4211,421.1,65.89455,38.19149,0.49648,-0.02656,0.0779,-2.04
4212,421.2,65.7363,37.90367,0.48169,-0.02872,0.08214,-2.04101
4213,421.3,65.57905,37.61409,0.46011,-0.02812,0.08735,-2.04129
4214,421.4,65.44645,37.33842,0.4586,-0.02956,0.0909,-2.0423
4215,421.5,65.30125,37.0626,0.43104,-0.03073,0.08943,-2.04317
4216,421.6,65.14757,36.7708,0.42123,-0.03017,0.09306,-2.04231
4217,421.7,65.01198,36.4956,0.41966,-0.03079,0.09327,-2.04303
4218,421.8,64.86169,36.21552,0.38344,-0.03132,0.09352,-2.04393
4219,421.9,64.71131,35.93131,0.38556,-0.02877,0.09282,-2.04437
4220,422,64.56779,35.65101,0.35379,-0.02814,0.09268,-2.04497
4221,422.1,64.41406,35.37434,0.35026,-0.02586,0.09295,-2.04517
4222,422.2,64.26714,35.09207,0.33961,-0.02905,0.09315,-2.04547
4223,422.3,64.12245,34.79839,0.31219,-0.03226,0.09263,-2.04679
4224,422.4,63.98242,34.51725,0.29494,-0.03383,0.09206,-2.04656
4225,422.5,63.82449,34.23443,0.27742,-0.03105,0.09228,-2.04709
4226,422.6,63.67444,33.95812,0.26639,-0.03016,0.09223,-2.04712
4227,422.7,63.51076,33.67344,0.25059,-0.02913,0.09373,-2.04694
4228,422.8,63.35996,33.39125,0.23849,-0.02236,0.09238,-2.04641
4229,422.9,63.21036,33.12055,0.22413,-0.02165,0.09076,-2.04648
4230,423,63.05596,32.83573,0.18689,-0.01563,0.08729,-2.04674
4231,423.1,62.90562,32.56797,0.18389,-0.01439,0.08458,-2.04682
4232,423.2,62.74833,32.26834,0.1759,-0.01733,0.08473,-2.04724
4233,423.3,62.6105,31.96751,0.18559,-0.01912,0.09086,-2.0476
4234,423.4,62.46209,31.68643,0.15687,-0.02448,0.09229,-2.04706
4235,423.5,62.31662,31.40094,0.12132,-0.02879,0.09022,-2.0472
4236,423.6,62.16042,31.12267,0.09474,-0.02472,0.08631,-2.04659
4237,423.7,62.00255,30.84273,0.10867,-0.01349,0.08876,-2.04502
4238,423.8,61.84226,30.56649,0.08627,-0.01538,0.08565,-2.04516
4239,423.9,61.6936,30.28507,0.10188,-0.00142,0.09461,-2.04262
4240,424,61.52849,29.9998,0.0955,-0.00281,0.09451,-2.0417
4241,424.1,61.40767,29.73019,0.05014,-0.00977,0.08775,-2.04316
4242,424.2,61.27887,29.45427,0.02287,-0.01525,0.08422,-2.04365
4243,424.3,61.14239,29.1756,0.0196,-0.01964,0.08401,-2.04124
4244,424.4,60.99628,28.88776,0.01866,-0.01823,0.08528,-2.04143
4245,424.5,60.85869,28.62193,-4E-05,-0.01953,0.08535,-2.04013
4246,424.6,60.70723,28.35238,-0.00885,-0.0133,0.08782,-2.03923
4247,424.7,60.56795,28.08459,-0.01884,-0.0131,0.08791,-2.03862
4248,424.8,60.43318,27.81965,-0.03534,-0.00696,0.09099,-2.0378
4249,424.9,60.28681,27.54841,-0.03932,-0.01004,0.09368,-2.03752
4250,425,60.15717,27.28324,-0.05475,-0.01222,0.09387,-2.03729
4251,425.1,60.03985,27.04082,-0.08513,-0.01166,0.09146,-2.03609
4252,425.2,59.90925,26.79356,-0.07926,-0.01513,0.09385,-2.03602
4253,425.3,59.77486,26.54163,-0.09565,-0.00809,0.09702,-2.03635
4254,425.4,59.65091,26.28802,-0.11033,-0.00954,0.09832,-2.03512
4255,425.5,59.53219,26.06136,-0.13666,-0.01002,0.09891,-2.03586
4256,425.6,59.41329,25.83704,-0.14898,-0.01344,0.09834,-2.0364
4257,425.7,59.29535,25.59921,-0.15606,-0.01331,0.09817,-2.0361
4258,425.8,59.17716,25.38191,-0.17673,-0.01079,0.09846,-2.03567
4259,425.9,59.06628,25.15807,-0.17898,-0.01376,0.10098,-2.03566
4260,426,58.95926,24.94449,-0.20741,-0.01153,0.10319,-2.03634
4261,426.1,58.85236,24.72891,-0.19839,-0.0144,0.10375,-2.03604
4262,426.2,58.73828,24.52028,-0.2258,-0.01088,0.10418,-2.03563
4263,426.3,58.63095,24.31921,-0.23365,-0.00625,0.1032,-2.03567
4264,426.4,58.52776,24.12269,-0.25366,-0.00425,0.10208,-2.03547
4265,426.5,58.42038,23.92435,-0.26467,-0.00903,0.10077,-2.03626
4266,426.6,58.3155,23.7295,-0.27954,-0.01124,0.0971,-2.03639
4267,426.7,58.23083,23.53404,-0.27788,-0.00884,0.10137,-2.03547
4268,426.8,58.14631,23.35226,-0.27985,-0.00796,0.10443,-2.03486
4269,426.9,58.04852,23.19615,-0.30669,-0.01024,0.09783,-2.03579
4270,427,57.96712,23.04807,-0.31996,-0.0098,0.09314,-2.03588
4271,427.1,57.88825,22.91618,-0.32803,-0.00656,0.08986,-2.03635
4272,427.2,57.83336,22.78217,-0.32186,-0.0115,0.08765,-2.03627
4273,427.3,57.77702,22.65556,-0.33922,-0.0195,0.08497,-2.03721
4274,427.4,57.73418,22.55482,-0.34535,-0.01435,0.08555,-2.03635
4275,427.5,57.67724,22.46571,-0.35457,-0.01429,0.08428,-2.03573
4276,427.6,57.62375,22.38711,-0.36272,-0.00928,0.08153,-2.03631
4277,427.7,57.58747,22.32343,-0.36919,-0.00719,0.07963,-2.03632
4278,427.8,57.55651,22.26922,-0.36617,-0.00607,0.07922,-2.03571
4279,427.9,57.51732,22.20515,-0.37197,-0.00616,0.07505,-2.03593
4280,428,57.48666,22.13119,-0.37876,-0.00768,0.07254,-2.03638
4281,428.1,57.44864,22.06273,-0.38626,-0.00992,0.07027,-2.03749
4282,428.2,57.40135,21.98633,-0.37913,-0.01192,0.07018,-2.03883
4283,428.3,57.35568,21.89691,-0.38545,-0.01199,0.07002,-2.04042
4284,428.4,57.30277,21.80116,-0.39053,-0.01177,0.06837,-2.04385
4285,428.5,57.25982,21.71341,-0.39209,-0.01246,0.06693,-2.04854
4286,428.6,57.19334,21.62283,-0.39321,-0.01287,0.06647,-2.0536
4287,428.7,57.14067,21.52705,-0.39993,-0.01376,0.06561,-2.05964
4288,428.8,57.0753,21.42887,-0.41457,-0.01471,0.06336,-2.06868
4289,428.9,57.01112,21.32546,-0.40966,-0.01583,0.06232,-2.07806
4290,429,56.9422,21.22437,-0.43038,-0.01641,0.06021,-2.08672
4291,429.1,56.8669,21.11706,-0.4384,-0.01725,0.05821,-2.09497
4292,429.2,56.78641,21.00912,-0.41799,-0.0155,0.05973,-2.10436
4293,429.3,56.70338,20.88869,-0.43096,-0.01237,0.06035,-2.11418
4294,429.4,56.59655,20.78309,-0.41048,-0.01109,0.06236,-2.12442
4295,429.5,56.51541,20.66945,-0.42419,-0.01077,0.06071,-2.13486
4296,429.6,56.43626,20.55137,-0.43315,-0.01341,0.05904,-2.14667
4297,429.7,56.35567,20.43164,-0.43759,-0.01745,0.05714,-2.15895
4298,429.8,56.24721,20.326,-0.44512,-0.01709,0.05686,-2.17197
4299,429.9,56.13875,20.2056,-0.43131,-0.01443,0.05943,-2.18587
4300,430,56.0307,20.10137,-0.44661,-0.01011,0.06002,-2.20119
4301,430.1,55.90858,19.99598,-0.4493,-0.0053,0.06014,-2.21761
4302,430.2,55.82315,19.8859,-0.4521,-0.0088,0.05659,-2.2359
4303,430.3,55.70704,19.77616,-0.46053,-0.01352,0.05518,-2.25787
4304,430.4,55.59139,19.65846,-0.45014,-0.01916,0.05517,-2.28021
4305,430.5,55.46224,19.54614,-0.45947,-0.01958,0.05648,-2.30393
4306,430.6,55.32433,19.44039,-0.4585,-0.01912,0.05683,-2.32983
4307,430.7,55.17765,19.34706,-0.47073,-0.0168,0.05742,-2.35943
4308,430.8,55.02394,19.25431,-0.47205,-0.01566,0.05713,-2.38962
4309,430.9,54.86627,19.1718,-0.46961,-0.01933,0.0552,-2.42062
4310,431,54.70718,19.07202,-0.46925,-0.02086,0.05595,-2.45364
4311,431.1,54.54461,18.98761,-0.47331,-0.02438,0.05625,-2.48756
4312,431.2,54.38231,18.91381,-0.47473,-0.01928,0.05751,-2.52172
4313,431.3,54.18551,18.85874,-0.4792,-0.01514,0.05688,-2.55914
4314,431.4,54.0084,18.80471,-0.49678,-0.01016,0.05469,-2.59674
4315,431.5,53.82358,18.75143,-0.4901,-0.00798,0.05364,-2.63446
4316,431.6,53.62915,18.6985,-0.49631,-0.00697,0.0548,-2.67321
4317,431.7,53.44518,18.6467,-0.50115,-0.01436,0.05542,-2.71162
4318,431.8,53.2451,18.60443,-0.50571,-0.01988,0.05425,-2.75208
4319,431.9,53.04026,18.57422,-0.50656,-0.01894,0.05507,-2.79277
4320,432,52.84785,18.56822,-0.50433,-0.01744,0.05242,-2.83239
4321,432.1,52.64338,18.56142,-0.49172,-0.01406,0.05094,-2.87311
4322,432.2,52.44096,18.56063,-0.49892,-0.01243,0.04975,-2.91455
4323,432.3,52.238,18.56939,-0.50884,-0.01324,0.04839,-2.95429
4324,432.4,52.03632,18.5726,-0.50442,-0.0176,0.04541,-2.99416
4325,432.5,51.83043,18.58813,-0.51332,-0.01623,0.04493,-3.03526
4326,432.6,51.62613,18.62472,-0.50352,-0.01493,0.04334,-3.07597
4327,432.7,51.41928,18.65616,-0.50532,-0.01357,0.04112,-3.11426
4328,432.8,51.2169,18.70742,-0.51006,-0.01365,0.03853,3.13123
4329,432.9,51.01809,18.74591,-0.52003,-0.0163,0.03522,3.09452
4330,433,50.81711,18.80825,-0.52382,-0.01434,0.03449,3.05862
4331,433.1,50.59726,18.87533,-0.49803,-0.00776,0.03375,3.02299
4332,433.2,50.39695,18.95395,-0.5114,-0.00331,0.03425,2.98842
4333,433.3,50.19274,19.04983,-0.50811,0.00334,0.03406,2.95479
4334,433.4,49.99178,19.13467,-0.51355,0.00651,0.03309,2.92421
4335,433.5,49.7836,19.21132,-0.52039,0.00714,0.03332,2.89408
4336,433.6,49.57944,19.29565,-0.51806,0.00599,0.03206,2.86681
4337,433.7,49.3842,19.3892,-0.53206,0.00577,0.03249,2.84042
4338,433.8,49.1719,19.48938,-0.52772,0.00311,0.03315,2.81831
4339,433.9,48.95642,19.59193,-0.53133,0.00641,0.03121,2.79758
4340,434,48.73808,19.69716,-0.50883,0.01144,0.03575,2.78159
4341,434.1,48.53284,19.80464,-0.49207,0.0065,0.03986,2.76769
4342,434.2,48.33638,19.88829,-0.47954,0.00484,0.04224,2.75917
4343,434.3,48.11288,19.98218,-0.49915,0.00253,0.03881,2.75311
4344,434.4,47.92201,20.07638,-0.52541,0.00249,0.0339,2.74784
4345,434.5,47.71536,20.17481,-0.52003,0.01026,0.03223,2.7404
4346,434.6,47.52192,20.27491,-0.52264,0.01623,0.03293,2.73704
4347,434.7,47.31742,20.38483,-0.51574,0.01515,0.03401,2.73534
4348,434.8,47.09757,20.46893,-0.52074,0.01708,0.03351,2.72894
4349,434.9,46.88537,20.56277,-0.51179,0.01113,0.03487,2.72755
4350,435,46.6834,20.65923,-0.50633,0.00815,0.0358,2.72436
4351,435.1,46.48689,20.75377,-0.50479,0.00979,0.03757,2.7211
4352,435.2,46.28341,20.85198,-0.49403,0.01003,0.03778,2.71795
4353,435.3,46.08796,20.95207,-0.51077,0.01217,0.03816,2.7148
4354,435.4,45.88624,21.03995,-0.49693,0.01173,0.03819,2.71239
4355,435.5,45.69896,21.13199,-0.50472,0.00703,0.03769,2.71016
4356,435.6,45.50469,21.22665,-0.4926,0.00559,0.03878,2.70805
4357,435.7,45.31976,21.31724,-0.50068,0.00595,0.03863,2.70572
4358,435.8,45.13047,21.4073,-0.50812,0.00656,0.03838,2.7029
4359,435.9,44.95008,21.50834,-0.48327,0.00525,0.0382,2.70006
4360,436,44.76556,21.60158,-0.50359,0.00662,0.03855,2.69789
4361,436.1,44.59494,21.68169,-0.49104,0.0058,0.03889,2.69633
4362,436.2,44.4418,21.7686,-0.4996,0.00548,0.03857,2.69335
4363,436.3,44.27616,21.84616,-0.4958,0.00578,0.03833,2.69103
4364,436.4,44.1285,21.92789,-0.50624,0.00582,0.03616,2.69005
4365,436.5,43.99321,22.00364,-0.49835,0.01023,0.03646,2.68789
4366,436.6,43.85179,22.07431,-0.4791,0.00635,0.03747,2.6865
4367,436.7,43.71268,22.14349,-0.48983,0.00566,0.03806,2.68438
4368,436.8,43.60014,22.1988,-0.48687,0.00586,0.03778,2.68258
4369,436.9,43.48186,22.25573,-0.49385,0.0053,0.03588,2.68139
4370,437,43.36263,22.31769,-0.49306,0.00511,0.03463,2.67944
4371,437.1,43.24369,22.3822,-0.48524,0.00483,0.0348,2.67801
4372,437.2,43.11435,22.44674,-0.49331,0.00466,0.03398,2.67684
4373,437.3,42.98911,22.50723,-0.48469,0.00319,0.03515,2.67639
4374,437.4,42.8661,22.5719,-0.4841,0.001,0.03485,2.67564
4375,437.5,42.73981,22.64246,-0.49056,0.00425,0.03497,2.67391
4376,437.6,42.62304,22.70641,-0.48537,0.0025,0.0346,2.67212
4377,437.7,42.49501,22.76932,-0.48942,0.00222,0.03382,2.67249
4378,437.8,42.36742,22.831,-0.48609,0.00015,0.03297,2.67206
4379,437.9,42.23579,22.90124,-0.48507,-0.00218,0.03263,2.67134
4380,438,42.08968,22.98203,-0.49781,-0.00436,0.03118,2.67027
4381,438.1,41.93711,23.06043,-0.48223,-0.00269,0.03181,2.67016
4382,438.2,41.79127,23.13648,-0.48232,-0.00337,0.03211,2.67006
4383,438.3,41.61917,23.22803,-0.48021,0.00029,0.03334,2.66901
4384,438.4,41.46976,23.30813,-0.47781,-0.00575,0.0316,2.66914
4385,438.5,41.28798,23.40147,-0.49741,-0.00431,0.0309,2.66798
4386,438.6,41.10685,23.49424,-0.46532,-0.00513,0.03188,2.66727
4387,438.7,40.91017,23.59911,-0.49405,-0.00556,0.03246,2.66671
4388,438.8,40.72519,23.69781,-0.46231,-0.00218,0.03422,2.6662
4389,438.9,40.53074,23.80231,-0.47998,-0.00414,0.03358,2.6653
4390,439,40.32766,23.92242,-0.45391,0.00306,0.03674,2.66492
4391,439.1,40.11389,24.04447,-0.45497,0.00419,0.03766,2.66418
4392,439.2,39.90315,24.15839,-0.45624,0.00538,0.03725,2.66339
4393,439.3,39.68659,24.26957,-0.46671,0.00259,0.03346,2.66177
4394,439.4,39.46663,24.37057,-0.48358,-0.00672,0.02931,2.65977
4395,439.5,39.23602,24.49524,-0.46671,-0.00892,0.0237,2.66037
4396,439.6,39.01484,24.60597,-0.45557,-0.00167,0.02357,2.65898
4397,439.7,38.79225,24.7298,-0.43369,-0.0049,0.02148,2.65918
4398,439.8,38.5658,24.86085,-0.4742,-0.00609,0.01497,2.6592
4399,439.9,38.31271,24.99151,-0.4344,-0.0045,0.00974,2.65905
4400,440,38.08477,25.11258,-0.47546,-0.00616,-3E-05,2.65863
4401,440.1,37.85197,25.24689,-0.46923,-0.00382,-0.0049,2.65948
4402,440.2,37.60649,25.3848,-0.43726,0.00054,-0.01119,2.65995
4403,440.3,37.34469,25.53204,-0.46672,-0.00121,-0.0113,2.66049
4404,440.4,37.08449,25.66182,-0.39186,0.00159,-0.0058,2.65983
4405,440.5,36.80867,25.81118,-0.40444,-0.00221,-0.00778,2.66155
4406,440.6,36.54969,25.95614,-0.39857,0.00057,-0.00954,2.66231
4407,440.7,36.28389,26.09271,-0.37184,0.00044,-0.01083,2.66122
4408,440.8,36.00765,26.23771,-0.38486,0.00059,-0.01088,2.66171
4409,440.9,35.73265,26.38245,-0.33123,-0.00121,-0.00806,2.66295
4410,441,35.46053,26.52277,-0.32966,-0.00278,-0.00784,2.66259
4411,441.1,35.184,26.6658,-0.30206,-0.00245,-0.00762,2.6628
4412,441.2,34.9104,26.81109,-0.30845,-0.00302,-0.00998,2.66369
4413,441.3,34.64091,26.96647,-0.29271,-0.00019,-0.01094,2.66417
4414,441.4,34.36748,27.10525,-0.27475,-0.00058,-0.01235,2.66365
4415,441.5,34.08465,27.25777,-0.26722,-8E-05,-0.01378,2.66462
4416,441.6,33.80565,27.40186,-0.24404,-0.00132,-0.01385,2.6653
4417,441.7,33.53594,27.53813,-0.23386,-0.00319,-0.01452,2.66502
4418,441.8,33.24996,27.6836,-0.20493,-0.00228,-0.014,2.66532
4419,441.9,32.97314,27.83897,-0.19396,-0.00476,-0.0149,2.66456
4420,442,32.70845,27.98059,-0.16924,-0.00203,-0.01483,2.664
4421,442.1,32.42983,28.13919,-0.16141,-0.00384,-0.01628,2.6633
4422,442.2,32.16236,28.27611,-0.13223,-0.00048,-0.01608,2.66347
4423,442.3,31.88623,28.42469,-0.13873,-0.00443,-0.01833,2.6623
4424,442.4,31.61261,28.54843,-0.09529,-0.00614,-0.02031,2.66149
4425,442.5,31.34431,28.68347,-0.07838,-0.01174,-0.01969,2.66142
4426,442.6,31.07795,28.83633,-0.07335,-0.01512,-0.01819,2.66035
4427,442.7,30.81069,28.9834,-0.04762,-0.01206,-0.0125,2.66011
4428,442.8,30.54425,29.14146,-0.06502,-0.00363,-0.00901,2.65998
4429,442.9,30.28281,29.30083,-0.00451,0.00847,-0.00714,2.65937
4430,443,30.04607,29.4475,-0.01766,0.01035,-0.0094,2.65847
4431,443.1,29.8016,29.57541,0.01135,0.01145,-0.01184,2.65774
4432,443.2,29.5596,29.70653,0.03296,0.01133,-0.00996,2.65655
4433,443.3,29.31703,29.82509,0.03714,0.00275,-0.01004,2.6559
4434,443.4,29.09356,29.9301,0.06987,-0.00052,-0.00651,2.65526
4435,443.5,28.86999,30.04627,0.04619,0.00084,-0.00715,2.65579
4436,443.6,28.65925,30.18188,0.10886,0.00532,-0.0098,2.65497
4437,443.7,28.45895,30.31343,0.07774,0.01111,-0.01305,2.65324
4438,443.8,28.25982,30.42927,0.1057,0.01753,-0.01407,2.65297
4439,443.9,28.0595,30.54401,0.08981,0.01871,-0.00967,2.65243
4440,444,27.84431,30.65798,0.11534,0.02143,-0.0084,2.65381
4441,444.1,27.63754,30.76661,0.13893,0.01892,-0.00441,2.65267
4442,444.2,27.44592,30.85476,0.11985,0.01511,-0.00099,2.6526
4443,444.3,27.24259,30.96341,0.16142,0.01454,0.00296,2.65385
4444,444.4,27.06528,31.07148,0.14146,0.01227,0.00455,2.65364
4445,444.5,26.88935,31.18712,0.18322,0.02355,0.00499,2.65228
4446,444.6,26.72278,31.29528,0.17649,0.02778,0.00627,2.65286
4447,444.7,26.54384,31.38765,0.18546,0.0277,0.00827,2.65419
4448,444.8,26.37293,31.47385,0.18581,0.02286,0.01124,2.65331
4449,444.9,26.18867,31.55944,0.18474,0.01675,0.01192,2.65329
4450,445,26.02777,31.64115,0.19998,0.01699,0.01445,2.65387
4451,445.1,25.86063,31.74142,0.1934,0.01642,0.01571,2.65541
4452,445.2,25.69996,31.83853,0.21236,0.02351,0.01668,2.65434
4453,445.3,25.55281,31.92734,0.20104,0.02323,0.01697,2.65433
4454,445.4,25.3869,32.00167,0.22683,0.0193,0.0182,2.6549
4455,445.5,25.22048,32.07944,0.21253,0.01427,0.01906,2.65494
4456,445.6,25.06122,32.15524,0.22646,0.01377,0.01901,2.65555
4457,445.7,24.90258,32.23924,0.2235,0.01083,0.02131,2.65647
4458,445.8,24.75527,32.33019,0.23737,0.01345,0.02148,2.65748
4459,445.9,24.61678,32.4325,0.24485,0.02366,0.02521,2.65931
4460,446,24.45928,32.53356,0.23234,0.03147,0.02632,2.66112
4461,446.1,24.31454,32.60658,0.25449,0.03251,0.02779,2.66267
4462,446.2,24.16193,32.67232,0.23063,0.02902,0.02796,2.66378
4463,446.3,24.00382,32.73443,0.24915,0.02198,0.02723,2.66526
4464,446.4,23.85709,32.80278,0.23559,0.01892,0.02799,2.66665
4465,446.5,23.71889,32.88038,0.24402,0.01946,0.02744,2.66852
4466,446.6,23.57328,32.96493,0.26451,0.0225,0.02787,2.67122
4467,446.7,23.43705,33.03956,0.25101,0.02386,0.02726,2.67415
4468,446.8,23.29066,33.10897,0.27102,0.02293,0.02812,2.67505
4469,446.9,23.13477,33.17387,0.24435,0.01751,0.02989,2.67829
4470,447,22.99329,33.23195,0.2611,0.01504,0.03148,2.68149
4471,447.1,22.83476,33.30758,0.26038,0.01201,0.03365,2.68504
4472,447.2,22.69979,33.37189,0.25502,0.01586,0.03169,2.68835
4473,447.3,22.55902,33.44817,0.26907,0.01897,0.03281,2.69226
4474,447.4,22.41888,33.51834,0.25319,0.022,0.03221,2.69602
4475,447.5,22.27723,33.59597,0.27059,0.02442,0.0334,2.70006
4476,447.6,22.13692,33.66525,0.25676,0.02526,0.03446,2.70399
4477,447.7,21.97866,33.72745,0.27027,0.02536,0.03386,2.70912
4478,447.8,21.83213,33.78237,0.26527,0.02469,0.03454,2.71432
4479,447.9,21.694,33.84345,0.26195,0.02277,0.03423,2.71771
4480,448,21.54771,33.90539,0.27781,0.02175,0.03553,2.72086
4481,448.1,21.41913,33.96699,0.26701,0.023,0.03541,2.72481
4482,448.2,21.29898,34.02487,0.28244,0.02352,0.03549,2.72797
4483,448.3,21.15979,34.08433,0.27064,0.02513,0.03645,2.73192
4484,448.4,21.05202,34.12225,0.28079,0.02428,0.03644,2.73534
4485,448.5,20.92975,34.16334,0.28386,0.02386,0.0368,2.7405
4486,448.6,20.81966,34.21004,0.27213,0.0224,0.036,2.74455
4487,448.7,20.69788,34.23637,0.29056,0.01906,0.03579,2.74943
4488,448.8,20.5845,34.26914,0.27287,0.02001,0.03552,2.75537
4489,448.9,20.48708,34.30864,0.2874,0.02041,0.0352,2.76085
4490,449,20.39551,34.35,0.27533,0.02046,0.03535,2.76665
4491,449.1,20.30286,34.37872,0.28141,0.02232,0.0347,2.77314
4492,449.2,20.19616,34.40632,0.28041,0.0231,0.0351,2.78058
4493,449.3,20.11057,34.43476,0.2765,0.02411,0.03392,2.78832
4494,449.4,20.01916,34.46695,0.27949,0.02373,0.03384,2.79508
4495,449.5,19.92828,34.49185,0.28001,0.02486,0.03299,2.80239
4496,449.6,19.83952,34.51621,0.28344,0.02565,0.03293,2.81021
4497,449.7,19.7476,34.52822,0.28565,0.02474,0.03258,2.81825
4498,449.8,19.65634,34.54756,0.28702,0.02358,0.0326,2.82587
4499,449.9,19.57162,34.57152,0.28292,0.02351,0.0324,2.83324
